DATA,DOCUMENTO,LOCALIZADOR DO GASTO,FASE,ESPÉCIE,Favorecido,UF DO FAVORECIDO,UG,Unidade Orcamentária,Órgão,Órgão Superior,VALOR,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Plano Orçamentário,Autor Emenda,Unnamed: 17
16/12/2021,153173152532021NE653220,0001 - NACIONAL,Empenho,Não se aplica,83.102.582/0001-44 - MUNICIPIO DE AGROLANDIA,SC,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
16/12/2021,153173152532021NS062158,0001 - NACIONAL,Liquidação,Não se aplica,06.553.937/0001-70 - MUNICIPIO DE OEIRAS,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
16/12/2021,153173152532021NS062602,0001 - NACIONAL,Liquidação,Não se aplica,12.207.429/0001-33 - MUNICIPIO DE PORTO REAL DO COLEGIO,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
16/12/2021,153173152532021OB827640,0001 - NACIONAL,Pagamento,Original,06.553.937/0001-70 - MUNICIPIO DE OEIRAS,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"245.346,58",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
16/12/2021,153173152532021OB827843,0001 - NACIONAL,Pagamento,Original,12.207.429/0001-33 - MUNICIPIO DE PORTO REAL DO COLEGIO,AL,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"245.346,58",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653433,0001 - NACIONAL,Empenho,Não se aplica,87.612.784/0001-97 - MUNICIPIO DE ALECRIM,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653450,0001 - NACIONAL,Empenho,Não se aplica,92.451.038/0001-07 - MUNICIPIO DE MORMACO,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653451,0001 - NACIONAL,Empenho,Não se aplica,92.406.289/0001-61 - MUNICIPIO DE LAGOAO,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653456,0001 - NACIONAL,Empenho,Não se aplica,92.453.810/0001-11 - MUNICIPIO DE TRES ARROIOS,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653457,0001 - NACIONAL,Empenho,Não se aplica,92.411.099/0001-32 - MUNICIPIO DE PINHEIRINHO DO VALE,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653462,0001 - NACIONAL,Empenho,Não se aplica,87.612.735/0001-54 - MUNICIPIO DE BARROS CASSAL,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653465,0001 - NACIONAL,Empenho,Não se aplica,92.000.231/0001-13 - MUNICIPIO DE IBARAMA,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653488,0001 - NACIONAL,Empenho,Não se aplica,89.658.025/0001-90 - MUNICIPIO DE SALTO DO JACUI,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.562,20",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653489,0001 - NACIONAL,Empenho,Não se aplica,87.612.974/0001-04 - MUNICIPIO DE SANTO ANTONIO DAS MISSOES,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.562,20",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653490,0001 - NACIONAL,Empenho,Não se aplica,94.704.129/0001-24 - MUNICIPIO DE ENGENHO VELHO,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"317.582,10",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653518,0001 - NACIONAL,Empenho,Não se aplica,04.104.816/0001-16 - MUNICIPIO DE ARIQUEMES,RO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"300.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653519,0001 - NACIONAL,Empenho,Não se aplica,36.350.346/0001-67 - MUNICIPIO DE VILA PAVAO,ES,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653520,0001 - NACIONAL,Empenho,Não se aplica,01.787.506/0001-55 - MUNICIPIO DE CALDAS NOVAS,GO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"300.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653521,0001 - NACIONAL,Empenho,Não se aplica,92.406.438/0001-92 - MUNICIPIO DE TUNAS,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653522,0001 - NACIONAL,Empenho,Não se aplica,92.000.215/0001-20 - MUNICIPIO DE SEGREDO,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"250.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
17/12/2021,153173152532021NE653523,0001 - NACIONAL,Empenho,Não se aplica,92.406.263/0001-13 - MUNICIPIO DE IBIRAPUITA,RS,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.562,20",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
18/12/2021,153173152532021NS064245,0001 - NACIONAL,Liquidação,Não se aplica,06.554.810/0001-76 - MUNICIPIO DE SAO PEDRO DO PIAUI,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE651606,0001 - NACIONAL,Empenho,Não se aplica,04.530.390/0001-62 - MUNICIPIO DE TAPAUA,AM,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"0,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653558,0001 - NACIONAL,Empenho,Não se aplica,67.662.437/0001-61 - MUNICIPIO DE EUCLIDES DA CUNHA PAULISTA,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.562,20",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653559,0001 - NACIONAL,Empenho,Não se aplica,41.522.269/0001-15 - MUNICIPIO DE MARCOLANDIA,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"278.920,80",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653560,0001 - NACIONAL,Empenho,Não se aplica,44.547.305/0001-93 - MUNICIPIO DE PARAGUACU PAULISTA,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"200.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653561,0001 - NACIONAL,Empenho,Não se aplica,46.634.226/0001-45 - MUNICIPIO DE AGUAS DE SANTA BARBARA,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.562,20",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653562,0001 - NACIONAL,Empenho,Não se aplica,44.435.121/0001-31 - MUNICIPIO DE BURITAMA,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.800,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653563,0001 - NACIONAL,Empenho,Não se aplica,06.554.935/0001-04 - MUNICIPIO DE MIGUEL LEAO,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"259.040,70",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653566,0001 - NACIONAL,Empenho,Não se aplica,08.294.688/0001-71 - MUNICIPIO DE AFONSO BEZERRA,RN,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"278.920,80",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653567,0001 - NACIONAL,Empenho,Não se aplica,01.612.544/0001-77 - MUNICIPIO DE CONCEICAO DO LAGO-ACU,MA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"225.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653571,0001 - NACIONAL,Empenho,Não se aplica,01.612.092/0001-23 - MUNICIPIO DE GOIANIA,GO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.800,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653572,0001 - NACIONAL,Empenho,Não se aplica,06.554.455/0001-35 - MUNICIPIO DE BURITI DOS LOPES,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"278.920,80",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653573,0001 - NACIONAL,Empenho,Não se aplica,44.534.089/0001-41 - MUNICIPIO DE SABINO,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.562,20",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653574,0001 - NACIONAL,Empenho,Não se aplica,45.358.249/0001-01 - MUNICIPIO DE SAO CARLOS,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.800,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653575,0001 - NACIONAL,Empenho,Não se aplica,01.598.970/0001-01 - MUNICIPIO DE SENADOR LA ROCQUE,MA,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"225.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653576,0001 - NACIONAL,Empenho,Não se aplica,43.465.459/0001-73 - MUNICIPIO DE AMPARO,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.800,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653577,0001 - NACIONAL,Empenho,Não se aplica,01.612.622/0001-33 - MUNICIPIO DE BETANIA DO PIAUI,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"278.920,80",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653578,0001 - NACIONAL,Empenho,Não se aplica,06.553.739/0001-07 - MUNICIPIO DE INHUMA,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"360.718,92",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653579,0001 - NACIONAL,Empenho,Não se aplica,45.663.556/0001-04 - MUNICIPIO DE CASTILHO,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.800,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653580,0001 - NACIONAL,Empenho,Não se aplica,06.716.906/0001-93 - MUNICIPIO DE SAO MIGUEL DO TAPUIO,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"278.920,80",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653581,0001 - NACIONAL,Empenho,Não se aplica,01.612.473/0001-02 - MUNICIPIO DE AMPARO,PB,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"635.164,20",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653582,0001 - NACIONAL,Empenho,Não se aplica,08.364.655/0001-50 - MUNICIPIO DE RIACHUELO,RN,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"78.025,90",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653583,0001 - NACIONAL,Empenho,Não se aplica,01.612.594/0001-54 - MUNICIPIO DE MORRO CABECA NO TEMPO,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"278.920,80",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653584,0001 - NACIONAL,Empenho,Não se aplica,45.227.337/0001-74 - MUNICIPIO DE CAJURU,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.562,20",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653585,0001 - NACIONAL,Empenho,Não se aplica,46.634.390/0001-52 - MUNICIPIO DE ITARARE,SP,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"237.800,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653586,0001 - NACIONAL,Empenho,Não se aplica,06.553.689/0001-68 - MUNICIPIO DE BOCAINA,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"259.040,70",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
20/12/2021,153173152532021NE653588,0001 - NACIONAL,Empenho,Não se aplica,06.553.986/0001-03 - MUNICIPIO DE ISAIAS COELHO,PI,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,Fundo Nacional de Desenvolvimento da Educação,Ministério da Educação,"386.792,82",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,
